term,definition,source_anchor,notes
Block-Level Backup,Performs an in-depth file analysis and copies only the modified parts of files making it much faster than file-level backup.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049607,context: General
Bluetooth,"A telecommunications industry specification (IEEE 802.15) that describes how mobile phones, computers, and personal digital assistants (PDAs) can be easily interconnected using a short-range wireless connection. Bluetooth requires that a low-cost transceiver chip be included in each device. The transceiver transmits and receives in a previously unused frequency band of 2.45 GHz that is available globally (with some variation of bandwidth in different countries). In addition to data, up to three voice channels are available. Each device has a unique 48-bit address from the IEEE 802 standard. Connections can be point-to-point or multipoint. The maximum range is 10 meters. A frequency hop scheme allows devices to communicate even in areas with a great deal of electromagnetic interference. Built-in encryption and verification are provided. Adapted from Whatis.com - Browse the Glossary - B - WhatIs | Page 2 (techtarget.com) p42 of 56 - Network-and-Telecommunications-Domain.pdf (virginia.gov)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049622,context: Software
BOA,"Basic Object Adapter protocol. Replaced by POA, Portable Object Adapter.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049636,context: Software
Branch Office Box (BOB),"A server appliance that is optimized to provide distributed office support for simple utility functions that are required locally but difficult to provide over a WAN. BOB deployment is an alternative to having more complex servers and support provided locally for all needed utility applications such as email, printing, and file serving/caching, DNS, DHCP, HTML/XML, and encryption/decryption (e.g., HTTPS). When WAN connections are unreliable, a BOB may be used as part of a local business continuation solution. When WAN connections are reliable, a BOB may not be a cost-effective alternative to using protocol wrapping solutions (e.g., MPLS) to address WAN latency. BOBs are usually optimized for the type of protocol traffic the business uses most in communicating with its central office or data center and the type of persistent service needed locally in the event of a WAN disruption. p122 of 151 - VITA - ETA Platform Domain Report",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049651,context: Hardware
Breadcrumbs,"Breadcrumb navigation shows the users where they are and how the information is structured. Because users see the way the hierarchy is structured they can learn it more easily. By making each label a link, the users can quickly browse up the hierarchy. Bread Crumbs take up minimal space on the page and leave most of the space for the real content.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049665,context: General
Bring Your Own Device (BYOD),"A practice whereby an organization permits employees to use personally owned smart devices to conduct business, rather than being required to use an employer-provided device. Also called Bring Your Own Technology (BYOT), Bring Your Own Phone (BYOP), and Bring Your Own Personal Computer (BYOPC).",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049681,context: Technology Management
Broad Network Access,"Capabilities are available over the network and accessed through standard mechanisms that promote use by heterogeneous thin or thick client platforms (e.g., mobile phones, tablets, laptops, and workstations). p31 of 35 - Cloud_Based_Hosting_Topic_Report_FINAL.pdf (virginia.gov)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049694,context: General
Broadcast Domain,A logical part of a network (a network segment) in which any network equipment can transmit data directly to another equipment or device without going through a routing device (assuming the devices share the same subnet and use the same gateway. p40 of 47 - 5003-s (radford.edu),https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049707,context: Hardware
Budget At Completion (BAC),The sum of all the budget values established for the work to be performed on a project or a work breakdown structure component or a scheduled activity.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049720,context: Project Management
Budgeted Cost of Work Performed (BCWP),The approved budget assigned to that work for a schedule activity or work breakdown structure component.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049733,context: Project Management
Budgeted Cost of Work Scheduled (BCWS),The authorized budget assigned to the scheduled work to be accomplished for a schedule activity or work breakdown structure component.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049748,context: Project Management
Business Availability,A tag used in the CSRM Archer application that identifies systems requiring a high level of data availability and/or uptime.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049757,context: Information Systems Security
Business Case,"A structured proposal for business improvement that functions as a decision package for organizational decision-makers. A business case includes an analysis of business process performance and associated needs or problems, proposed alternative solutions, assumptions, constraints, and a risk-adjusted cost-benefit analysis.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049773,"context: Project Management, Technology Management"
Business Case Approval (BCA),A project portfolio status for projects that have received approval of the project's investment business case from the appropriate approval authority. BCA authorizes the agency to expend funds in preparation for Project Initiation Approval.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049784,context: Project Management
Business Critical,"Business processes or systems that are essential for an agency to keep running, for which an outage produces significant disruption to the agency's mission. They are core to the agency’s function, but which are not necessary to ensure immediate survival during outages and other disasters.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049797,context: Enterprise Architecture
Business Function,"A collection of related structural activities that produce something of value to the organization, its stakeholders or its customers. p40 of 47 - 5003-s (radford.edu) A business process , business method , or business function is a collection of related, structured activities or tasks performed by people or equipment in which a specific sequence produces a service or product (that serves a particular business goal) for a particular customer or customers. Business process - Wikipedia",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049809,"context: Enterprise Architecture, Project Management"
Business Impact Analysis (BIA),"(Context: Project Planning) Identifies project constraints, alternatives, and related assumptions as they apply to the initiation phase. (Context: Security) The process of determining the potential consequences of a disruption or degradation of business functions.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049820,"context: Information Systems Security, Project Management"
Business Owner,The functional stakeholder whose responsibilities are to identify and communicate business needs and knowledge for the project and ensure business needs are appropriately addressed by the project.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049829,context: Project Management
Business Plan,See Strategic Business Plan.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049841,context: Technology Management
Business Problem,"A question, issue, or situation, about the business, which needs to be answered or resolved.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049849,context: General
Business Process,"A collection of related, structured activities--a chain of events--that produce a specific service or product for a particular customer or customers. p7 of 75 - AIMD-10.1.15 Business Process Reengineering Assessment Guide--Version 3 (gao.gov)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049860,context: General
Business Process Reengineering,"In government, a systematic disciplined improvement approach that critically examines, rethinks, and redesigns mission-delivery processes and sub-processes within a process management approach. In a political environment, the approach achieves radical mission performance gains in meeting customer and stakeholder needs and expectations. GAO",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049871,context: General
Business Reference Model (BRM),"In a service-oriented architecture, all business services are defined in the business reference model (BRM). The BRM is part of the Enterprise Repository. One of the key principles behind SOA is to break down business services into reusable components that can be combined and shared across the enterprise. These shared components are called web services and they are defined in the service component reference model (SRM) which is also located in the Enterprise Repository. Both the BRM and SRM are hierarchical. The exact structure of the model will be determined at design time. p53 of 75 - Application-Domain-Report.pdf (virginia.gov)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049883,context: Enterprise Architecture
Business to Government (B2G),"Business-to-government ( B2G ), [ 1 ] also known as business-to-public-administration ( B2PA ) [ 1 ] [ 2 ] or business-to-public-sector ( B2PS ) refers to trade between the business sector as a supplier and a government body as a customer playing a major impact in public procurement",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049893,context: General
Business Vision,A description of what senior management wants to achieve with the organization in the future. A business vision usually addresses a medium to long-term period and is expressed in terms of a series of objectives. p106 of 110 - IT_Guide.wp5 (gao.gov),https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049904,context: General
BYOD Smart Device,"Any personally owned smart device that is used to connect to a COV network, or to another smart device authenticated to a COV network, which: 1) Can store COV data; 2) Can be managed through MDM; 3) Has been authorized by an agency for a COV employee.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/b/#1049914,context: Technology Management
Cabinet Secretary,An officer of the Governor's Cabinet appointed to oversee the operations of a group of functionally related agencies.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049183,context: General
Cable Modem,A cable modem provides variable speed transmission depending on the number of simultaneous users on the same cable,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049194,
Calendar Unit,"1. The smallest unit of time used in scheduling the project. Calendar units are generally in hours, days, or weeks, but can also be in quarter years, months, shifts, are even in minutes. 2. Calendar units are essential to the proper management of a project . They are the time measurements that are used to plan the entirety of a projects schedule events in a logical manner. Calendar units will typically refer to the smallest possible measurement of time that can be appropriately used in reference to a particular project or a particular activity scheduled within the project as a whole. Possible calendar units are all standard time measurements, such as minutes, hours, days, weeks, months, and, in some long term projects, years. 1. PMBOK 2. Calendar Unit - Project Management Knowledge (project-management-knowledge.com)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049217,context: Project Management
Capital Asset,"Tangible property, including durable goods, equipment, buildings, installations, and land. CCA",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049244,context: General
Cascading Style Sheets (CSS),An XML protocol used to control formatting of Web pages.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049265,context: Software
Category Cat 5 / Cat 5e / Cat 6 / Cat 6a / Cat 7 / Cat 7a / Cat 8.1 / Cat 8.2,A standard twisted pair cable for computer networks. Cat5e provides performance of up to 100 MHz and is suitable for most varieties of Ethernet over twisted pair up to 1000BASE-T (Gigabit Ethernet). It is also used to carry other signals such as telephony and video.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049292,context: Hardware
CDMA 2000,"1. Code division multiple access (CDMA) version of the IMT-2000 standard developed by the International Telecommunication Union ( ITU ). The CDMA2000 is third generation (3-G) mobile wireless technology that can provide mobile data communications at speeds ranging from 144 Kbps to 2 Mbps. Deployment is in the planning stages. 2. The cdma2000 system is an evolutionary enhancement of the IS-95 standards which support 3G services defined by the International Telecommunications Union (ITU). cdma2000 comes in two phases: 1XRTT and 3XRTT (1X and 3X indicates the number of 1.25 MHz wide radio carrier channels used and RTT stands for Radio Transmission Technology). The cdma2000 1XRTT, which operates within a 1.25 MHz bandwidth, can be utilized in existing IS-95 CDMA channels as it uses the same bandwidth, while 3XRTT requires the commitment of 5 MHz bandwidth to support higher data rates. 2. NIST Journal of Research Abstract",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049313,context: General
Cellular Digital Packet Data (CDPD),"Cellular Digital Packet Data, or as it’s more commonly called, CDPD, consists of using cellular radio repeaters for the transmission of small bursts of data known as packets. The CDPD process allows the insertion of packets of data in between lightly modulated cellular radio voice channels without reducing cell phone voice capabilities. CDPD is an open transmission methodology for sending data on existing Advanced Mobile Phone Service (AMPS) cellular networks at a transmission rate of 19.2 kilobits per second. The network architecture uses the protocol used in the Internet (i.e., Transmission Control Protocol/Internet Protocol, or TCP/IP). CDPD utilizes existing cellular telephone network to transmit data. It uses an idle channel in existing analog cellular systems to provide a connectionless service. When a channel is not being used for voice traffice, it can be used to send and receive packets from the CDPD-equipped mobile station. Cellular channel can be shared between voice and data service in this way, or the cellular carrier can remove some channels from voice service and dedicate them exclusively to data service. CDPD is best-suited for the shot and bursty data transmissions such as messaging, despatch, packet tracking, and remote device monitoring. https://www.andrew.cmu.edu/user/rk2x/telclass.dir/oldstudentprojects.dir/proj3.dir/cdpd.html",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049331,context: General
Certificate authority (CA),"1. A system for managing certified digital signatures. Manages the implementation of policies to authenticate, authorize and revoke the assignment of keys to users. 2. A trusted entity that issues and revokes public key certificates. Sources: NIST SP 1800-16B under Certificate Authority from NISTIR 8149 NIST SP 1800-16C from NISTIR 8149 NIST SP 1800-16D under Certificate Authority from NISTIR 8149 NIST SP 1800-21C NISTIR 8149 2. Certificate Authority (CA) - Glossary | CSRC (nist.gov)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049354,context: Information Systems Security
Change Control,"(Context: Information Systems Security) 1. A management process to provide control and traceability for all changes made to an application system or information system. (Context: Technology Management) 2. Identifying, documenting, approving or rejecting, and controlling changes to the project baselines. 1. https://www.vita.virginia.gov/media/vitavirginiagov/it-governance/psgs/pdf/SEC530_Information_Security_Standard.pdf 2. Project Management Institute (PMI) Terms (certificationacademy.com)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049371,"context: Information Systems Security, Technology Management"
Change Control Board (CCB),"A formally constituted group of stakeholders responsible for reviewing, evaluating, approving, delaying, or rejecting changes to the project, with all decisions and recommendations being recorded.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049392,context: Project Management
Change Management Process,"A set of tasks or procedures established to ensure that project performance is measured to the baseline and changes are reviewed, approved, or rejected and the baseline updated.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049412,context: Project Management
Chart of Accounts,"Any numbering system used to monitor project costs by category (e.g., labor, supplies, and materials). The project chart of accounts is usually based upon corporate chart of accounts of the primary performing organization.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049433,context: Project Management
Chief Information Officer of the Commonwealth (CIO),Oversees the operation of the Virginia Information Technologies Agency (VITA) and exercises the powers and performs the duties conferred or imposed upon him by law and performs such other duties as may be required.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049454,context: Technology Management
Chief Information Security Officer of the Commonwealth (CISO),"The senior management official designated by the CIO of the Commonwealth to develop Information Security policies, procedures, and standards to protect the confidentiality, integrity, and availability of information systems and data.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1117866,context: Technology Management
Citizen Facing Website,"Any public, indexable website deployed on behalf of the Commonwealth.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049510,"context: General, Enterprise Architecture"
Clickwrap,"A clickwrap or clickthrough agreement is a prompt that offers individuals the opportunity to accept or decline a digitally mediated policy. Privacy policies, terms of service and other user policies, as well as copyright policies commonly employ the clickwrap prompt.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049528,context: Technology Management
Cloud Aware,"An application designed to utilize one or more Cloud services to support the Capabilities and Features that the application provides. What Makes an App Cloud-Aware? (06:09) Business will reduce computing cost, allow more focus on important work, and increase agility. Cloud-Aware applications are location independent and discoverable; Films Media Group - Cloud-Aware Applications: An Introduction",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049546,"context: Hosting Options, Software"
Cloud Computing,"Is a model for enabling ubiquitous, convenient, on-demand network access to a shared pool of configurable computing resources (e.g., networks, servers, storage, applications, and services) that can be rapidly provisioned and released with minimal management effort or service provider interaction.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049565,"context: Hosting Options, Software"
Cloud readiness / Cloud-ready,"Cloud Readiness / Cloud ready - Cloud readiness is defined as an IT solution that is either already hosted or can be hosted on a virtual server using either Linux or Windows as an operating system and there are no software licensing or data issues with the solution consuming cloud-based hosting services. There are nine possible migration paths for each agency/customer IT solution that is not already hosted by cloud-based services. Preferred – IT solution is hosted on a virtual x86 or equivalent server using either Linux or Windows as an operating system. This also includes any IT solution under ECOS evaluation. Acceptable – IT solution is hosted on a non Windows/Linux virtual machine (examples: AIX, Solaris) that could be hosted by either a private cloud or by a community/public cloud provider licensing or data issues with the solution consuming cloud-based hosting services. Cloud_Based_Hosting_Topic_Report_FINAL.pdf | https://www.vita.virginia.gov/media/vitavirginiagov/it-governance/psgs/pdf/Cloud_Based_Hosting_Topic_Report_FINAL.pdf",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049582,"context: Hosting Options, Software, Virtual Server"
Cloud Service Broker (CSB),"An entity (real or virtual) that manages the use, performance and delivery of cloud services, in addition to enabling the negotiations and relationships between cloud providers and cloud consumers. NIST defines CSB as an IT role and business model in which a company or other entity adds value to one or more (public or private) cloud services on behalf of one or more consumers of that service via three primary roles including aggregation, integration and customization brokerage. Cloud_Based_Hosting_Topic_Report_FINAL.pdf | https://www.vita.virginia.gov/media/vitavirginiagov/it-governance/psgs/pdf/Cloud_Based_Hosting_Topic_Report_FINAL.pdf",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049600,"context: Hosting Options, Software"
Cloud Service Integrator (CSI),"Specializes in the integration of cloud hosted services (sometimes referred to as Integration-as-a-Service). For the extended hybrid cloud model some of the IT solutions, services and data are maintained locally, while others are served remotely via multiple cloud providers.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049616,context: Hosting Options
Co-Location / Colocation (COLO),"(Context: Project Planning) An organizational placement strategy where the project team members are physically located close to one another in order to improve communication, working relationships, and productivity. (Context: Operations) A data center facility in which a business can rent space for servers and other computing hardware. Typically, a COLO provides the building, cooling, power, bandwidth and physical security while the customer provides servers and storage.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049631,"context: Data Center Facility, Project Management"
Code Division Multiple Access (CDMA),A form of multiplexing where the transmitter encodes the signal using a pseudo-random sequence which the receiver also knows and can use to decode the received signal. Each different random sequence corresponds to a different communication channel. Motorola uses CDMA for digital cellular phones. Qualcomm pioneered the introduction of CDMA into wireless telephone services.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049645,context: General
Code of Accounts,Any numbering system used to uniquely identify each component of the work breakdown structure.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049660,context: Project Management
Cold Data Storage,Refers to the storage of data in a manner that minimizes costs while still allowing some level of access and use.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049674,"context: Data Center Facility, Hardware, Technology Management"
Collaboration Opportunity,"A common business need that establishes the opportunity for organizations and/or political subdivisions to work together, in a substantive, mutually beneficial relationship, towards a common integrated solution. In preparation for the annual RTIP Report, agency IT investments are evaluated as potential Collaboration Opportunities.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049687,"context: General, Technology Management"
Commercial off-the-shelf (COTS),"A term for software or hardware products that are ready-made and available for sale to the general public. They are often used as alternatives to in-house developments or one-off government-funded developments (GOTS). The use of COTS is being mandated across many governments and business programs, as they may offer significant savings in procurement and maintenance. Commercial off-the-shelf.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049713,"context: Hardware, Software"
Common Internet File System (CIFS),"Specifies the Common Internet File System (CIFS) Protocol, a cross-platform, transport-independent protocol that provides a mechanism for client systems to use file and print services made available by server systems over a network. CIFS is a remote file system access protocol that allows groups of users to work together and share documents via the internet or their corporate intranets. CIFS is an open, cross-platform technology based on the native file-sharing protocols built into Microsoft Windows and other operating systems. It is supported on numerous platforms, including Unix.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049727,context: Software
Commonwealth Asset Management,"The process of planning, procuring, deploying, operating, maintaining, upgrading, and disposing of assets to achieve maximum return on investment over the lifecycle of the asset, in support of both Commonwealth and agency IT strategic plans.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049739,context: Technology Management
Commonwealth Data,"Data maintained, transformed or stored by an agency or it's designee in the performance of Commonwealth business.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049753,"context: Commonwealth Data Management Program, Technology Management"
Commonwealth of Virginia (COV),"The government of the Commonwealth of Virginia, and its agencies. ""Agency"" means any department, institution, authority, instrumentality, board or other administrative agency of the government of the Commonwealth of Virginia""",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049766,context: General
Commonwealth of Virginia Computer Incident Response Team (COV CIRT),"A function of the Incident Management division of the COV Security Services Directorate. The COV CIRT operates under the direction of the Incident Management Director and is primarily comprised of the Incident Management engineers, with additional resources to be drawn as needed on a per-incident basis from IT Partnership technical, legal and human resources staff.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049779,context: Information Systems Security
Commonwealth Project (CP),"A temporary endeavor, undertaken by a Commonwealth executive branch agency (or agencies), to deliver a unique product or service. Commonwealth projects are expected to follow project management best practices and comply with project management requirements identified in the Code of Virginia, Governor's Executive Orders, and COV ITRM policies, standards, and guidelines.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049792,context: Project Management
Commonwealth Project Management (CPM),"The application of knowledge, skills, tools, and techniques to meet or exceed stakeholder needs and expectations from a Commonwealth Project.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049804,context: Project Management
Commonwealth Technology Management (CTM),"In the Commonwealth of Virginia, it is the application of information technology investment management (ITIM) principles and practices in support of the business activities of state government.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049816,context: Technology Management
Communications Services,"Service that includes telecommunications services, automated data processing services and management information systems that serve the needs of state agencies and institutions. ( §2.2-2001 of the Code of Virginia )",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049828,context: Technology Management
Community Cloud,"The cloud infrastructure is provisioned for exclusive use by a specific community of consumers from organizations that have shared concerns (e.g., mission, security requirements, policy, and compliance considerations). It may be owned, managed, and operated by one or more of the organizations in the community, a third party, or some combination of them, and it may exist on or off-premises.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049839,"context: Hosting Options, Technology Management"
Complex Event,"An that has caused a complete and immediate work stoppage across the Enterprise, affecting multiple agencies across multiple lines of business. The expectation is that the service will not be fully reestablished within the SLAs for and/or . Examples : total or failure that impacts a significant portion of the SAN, WAN, or private cloud.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049853,"context: General, Technology Management"
Complexity,"The technological and management characteristics of a project and the potential impacts, both positive and negative, that these characteristics could have on the project risks. Complexity is a Risk modifier in that it can exacerbate or mitigate the impact of Risk on the successful completion of the project.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049864,context: Project Management
Component,"A readily accessible and observable aspect of a technology topic, such as Test Management is a component of the Software Engineering topic in the Application Domain. A component is not the individual pieces such as tables, SQL scripts, etc. and other many similar pieces which make up the component.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049875,context: Software
Component Object Model (COM),"Component Object Model (Microsoft); also DCOM and DCOM+ for distributed systems Over the years, COM has provided the foundation for numerous Microsoft products and technologies. COM defines a binary interoperability standard for creating reusable software components that can interact with each other at runtime. This includes a standard protocol and wire format that COM objects use to interact when running on different hardware components. COM standardizes function calls between components and provides a base interface for component interaction without requiring an intermediary system component.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049700,context: Software
Computer Database,A structured collection of data or records residing in a computer.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049886,"context: General, Software"
Computing Devices,"A computing device is a hardware component or system of components that allow a user to interact with a computer, a telephone system, or other electronic information system.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049897,context: Hardware
Concept,An imaginative arrangement of a set of ideas.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049907,context: General
Conceptual Project Planning,"The process of developing broad-scope project documentation from which the technical requirements, estimates, schedules, control procedures, and effective project management will all flow.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049916,context: Project Management
Condition,"Risk Statement: In a risk statement, the condition phrase is the phrase at the beginning of the statement. (SEI) General: The principal circumstances, situations, etc., that are causing concern, doubt, anxiety, or uncertainty. Phrase: A condition phrase is a phrase that describes a situation or circumstance that must be met before something else can happen.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049925,"context: General, Software"
Confidentiality,The protection of data from unauthorized disclosure to individuals or information systems.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049934,context: Security
Config,A configuration file used by various applications. It contains plain-text parameters that define settings or preferences for building or running a program.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049943,context: Software
Configuration Management,"A technical and management process for establishing and maintaining consistency of a product's functional and physical attributes with its requirements, design, and operational information throughout its life. The major CM functions are Management and Planning; Configuration Identification; Configuration Change Management; Configuration Status Accounting; and Configuration Verification and Audit. (Context: Project Management) A formal discipline that provides project team members and customers with the methods and tools that are used to identify the product developed, establish baselines, control changes to these baselines, record and track status, and audit the product. (Context: Information Systems Security) MIL-HDBK 61A, ANSI/EIA 649-B-2011",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049951,"context: Project Management, Security"
Configuration Management System,"A subsystem of the overall project management system. It is a collection of formal documented procedures used to apply technical and administrative direction and surveillance to: identify and document the functional and physical characteristics; record and report each change and its implementation status; and support the audit of the products, results or components to verify conformance to requirements. It includes the documentation, tracking systems and defined approved levels necessary for authorizing and controlling changes. In most application areas, the configuration management system includes the change control system.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049959,"context: Project Management, Technology Management"
Consequence,"A single phrase or sentence that describes the key, possible negative outcome of the current conditions. Background: Capturing a statement of risk involves considering and recording the conditions that are causing concern for a potential loss to the project, followed (optionally) by a brief description of the potential consequences of these conditions. Continuous Risk Management Guidebook - SEI Carnegie Mellon University p41 of 562",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049967,context: Software
Constraint,"The state, quality, or sense of being restricted to a given course of action or inaction. An applicable restriction or limitation, either internal or external to the project that will affect the performance of the project or a process.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049976,context: Project Management
Container,"A packaging format that encapsulates a set of software with its dependencies and runs in a virtual server environment with a minimal OS. Therefore, it is a form of virtualization. The difference between VM's and containers is that each VM has its own full sized OS, while containers have a minimal OS.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049982,"context: Hosting Options, Virtual Server"
Container Orchestration,"Container Orchestration: Container orchestration is the automated process of managing and coordinating the deployment, scaling, and networking of containerized applications, simplifying the complex tasks associated with managing large numbers of containers. Container orchestration systems automate the deployment and scaling activities of the container runtime engines.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049988,"context: Hosting Options, Software, Virtual Server"
Container Runtime,"Container runtime: A platform that allows you to instantiate container images as an executable process, providing the bridging between the container’s internal resources and the host kernel. Often container runtimes provide a control plane to provide the necessary rules and controls to handle scale out events, resource access and limits. The container runtime often works together with a container orchestration system.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1049997,"context: Software, Virtual Server"
Containerization,Containerization is a software deployment process that bundles an application’s code with all the files and libraries it needs to run on any infrastructure. It is therefore t he encapsulation of an application in a container.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1050003,"context: Hosting Options, Virtual Server"
Contingency Planning,The development of a management plan that identifies alternative strategies to be used to ensure project success if specified risk events occur.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1050011,context: Technology Management
Contingency Reserve,"The amount of funds, budget, or time needed above the estimate to reduce the risk of overruns of project objectives to a level acceptable to the organization.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1050016,context: Project Management
Continuity of Operations Plan (COOP),A set of documented procedures developed to provide for the continuance of essential business functions during an emergency.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1050025,"context: General, Technology Management"
Continuity of Operations Planning,The process of developing plans and procedures to continue the performance of essential business functions in the event of a business interruption or threat of interruption.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1050032,"context: General, Technology Management"
Continuous Delivery (CD),"(CI/CD) Continuous integration is focused on automatically building and testing code, as compared to continuous delivery, which automates the entire software release process up to production. Generally, incorporating both resolves to a set of software development practices that automate the process of building, testing, and deploying code changes frequently, ensuring that new features and bug fixes are quickly integrated into a shared code repository and readily available for release to production environments.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/c/#1050039,context: Software
