term,definition,source_anchor,notes
Gestion de crise cyber,"Processus de gestion qui identifie les impacts potentiels qui menacent une organisation et fournit un cadre pour renforcer la résilience, avec la capacité d'une réponse efficace qui préserve les intérêts des principales parties prenantes de l'organisation, sa réputation, sa marque et ses activités créatrices de valeur, et qui rétablit efficacement les capacités opérationnelles.

(Ouvre une nouvelle fenêtre) Cyberattaques et remédiation - Piloter la remédiation . ANSSI. 18 mars 2024",https://cyber.gouv.fr/glossaire#gestion-de-crise-cyber,EN : Crisis management
Hachage,Fonction cryptographique qui transforme une chaîne de caractères de taille quelconque en une chaîne de caractères de taille fixe et généralement inférieure. Cette fonction satisfait entre autres deux propriétés :la fonction est « à sens unique » : il est difficile pour une image de la fonction donnée de calculer l’antécédent associé. La fonction est « sans collision » : il est difficile de trouver deux antécédents différents de la fonction ayant la même image.,https://cyber.gouv.fr/glossaire#hachage,EN : Hash Function
"Hacktiviste, Hacktivisme",Individus ayant pour ’objectif de véhiculer des messages et idéologies en ayant recours à différentes cyberattaques pour amplifier l’écho de leur action.,https://cyber.gouv.fr/glossaire#hacktiviste-hacktivisme,"EN : Hacktivist, Hacktivism"
Hameçonnage ciblé,"Cette attaque repose généralement sur une usurpation de l’identité de l’expéditeur, et procède par ingénierie sociale forte afin de lier l’objet du courriel et le corps du message à l’activité de la personne ou de l’organisation ciblée.",https://cyber.gouv.fr/glossaire#hame-onnage-cibl,EN : Spearphishing
Homologation de sécurité,"L'homologation de sécurité est une décision prise par une autorité au sein d'un organisme (""l'autorité d'homologation"") autorisant le lancement ou le maintien d'un système d'information. Elle est imposée pour tous les systèmes d'information publics, ceux traitant d'informations sensibles ou classifiées (par exemple IG1300, II901, IGI2102...) et ceux d'importance vitale (SIIV).",https://cyber.gouv.fr/glossaire#homologation-de-s-curit,EN : Security accreditation
Iframe,L'iframe ou inline frame est une balise HTML utilisée pour insérer un document HTML dans une page HTML. (cf bulletin du certa 2008-Inf-001),https://cyber.gouv.fr/glossaire#iframe,FR : Cadre en ligne
Incident de sécurité,"Un incident est un évènement qualifié compromettant la disponibilité, l’authenticité, l’intégrité ou la confidentialité des données stockées, transmises ou faisant l’objet d’un traitement, ou des services que les réseaux et systèmes d’information offrent ou rendent accessibles.",https://cyber.gouv.fr/glossaire#incident-de-s-curit,"EN : Security incident, event"
Incident majeur,"Dans la taxonomie de l’ANSSI, un incident majeur est un incident dont la gravité et l’impact nécessite une intervention importante de l’ANSSI.",https://cyber.gouv.fr/glossaire#incident-majeur,EN : Major incident
Indicateur de compromission (IOC) ou marqueur technique,"Combinaison d’informations techniques et contextuelles représentatives d’une manifestation ou d’une tentative de compromission, dont la présence peut être identifiée à partir de l’analyse d’un système, d’un code malveillant ou de traces réseau. Source : NIS 2",https://cyber.gouv.fr/glossaire#indicateur-de-compromission-ioc-ou-marqueur-technique,EN : Indicator of compromise (IOC) or Technical marker
Infogérance,"Prise en charge contractuelle, par un prestataire extérieur, d'une partie ou de la totalité des ressources informatiques d'une entreprise.",https://cyber.gouv.fr/glossaire#infog-rance,"EN : Managed services, IT outsourcing"
Informatique en nuage,"Modèle permettant l’accès, généralement à la demande et au travers d’un réseau, à un ensemble de ressources informatiques partagées et configurables.",https://cyber.gouv.fr/glossaire#informatique-en-nuage,EN : Cloud computing
Infrastructure de clés publiques (ICP),Outil cryptographique permettant de garantir l’authenticité des clés publiques par la signature électronique d’autorités de certification organisées de façon hiérarchique. Une ICP est l’un des outils fondamentaux d’une IGC.,https://cyber.gouv.fr/glossaire#infrastructure-de-cl-s-publiques-icp,EN : Public key infrastructure (PKI)
Infrastructure de gestion de clés (IGC),Ensemble organisé de composantes fournissant des services de gestion des clés cryptographiques et des certificats de clés publiques au profit d’une communauté d’utilisateurs.,https://cyber.gouv.fr/glossaire#infrastructure-de-gestion-de-cl-s-igc,EN : Public Key Infrastructure (PKI)
ingérence numérique étrangère,"Opérations impliquant, de manière directe ou indirecte, un État étranger ou une entité non étatique étrangère, et visant à la diffusion artificielle ou automatisée, massive et délibérée, par le biais d’un service de communication au public en ligne, d’allégations ou imputations de faits manifestement inexactes ou trompeuses de nature à porter atteinte aux intérêts fondamentaux de la Nation.",https://cyber.gouv.fr/glossaire#ing-rence-num-rique-trang-re,EN : Foreign digital interferences
Ingénierie sociale,"Manipulation consistant à obtenir un bien ou une information, en exploitant la confiance, l’ignorance ou la crédulité de tierces personnes. Remarque : Il s’agit, pour les personnes malveillantes usant de ces méthodes, d’exploiter le facteur humain, qui peut être considéré dans certains cas comme un maillon faible de la sécurité du système d’information.",https://cyber.gouv.fr/glossaire#ing-nierie-sociale,EN : Social engineering
Injecteur,"Programme créé pour installer un logiciel malveillant sur un système cible. Il s'agit d'une forme minimaliste de cheval de Troie (syn. : Programme seringue, virus compte-gouttes).",https://cyber.gouv.fr/glossaire#injecteur,EN : Dropper
Injection SQL,"Terme qui désigne l'interprétation imprévue d'un code SQL, introduit par une voie détournée, dans une application.",https://cyber.gouv.fr/glossaire#injection-sql,EN : SQL Injection
Intégrité,Garantie que le système et l’information traitée ne sont modifiés que par une action volontaire et légitime. Et que l''information est correcte et complète.,https://cyber.gouv.fr/glossaire#int-grit,EN : Integrity
Intrusion,"L’intrusion est le fait, pour une personne ou un objet, de pénétrer dans un espace (physique, logique, relationnel) défini où sa présence n’est pas souhaitée.",https://cyber.gouv.fr/glossaire#intrusion,EN : Intrusion
Investigations cyber,"L'investigation est le procédé visant à collecter et à analyser tout élément technique, fonctionnel ou organisationnel du système d’information permettant de qualifier une situation suspecte en incident de sécurité et de comprendre le mode opératoire et l’étendue d’un incident de sécurité sur un système d’information.

(Ouvre une nouvelle fenêtre) Prestataires de réponse aux incidents de sécurité - Référentiel d’exigences . ANSSI. 2 août 2017",https://cyber.gouv.fr/glossaire#investigations-cyber,EN : Forensic analysis
Keylogger,Logiciel ou matériel employé par un utilisateur malveillant pour capturer ce qu'une personne frappe au clavier.,https://cyber.gouv.fr/glossaire#keylogger,FR : Enregistreur de frappes
Levée de doute,La levée de doute comprend l’ensemble des actions de vérification effectuées pour qualifier un évènement survenu sur un système de traitement automatisé de données. La levée de doute doit notamment permettre de différencier un faux-positif d’un incident de sécurité afin d’engager la réponse adaptée.,https://cyber.gouv.fr/glossaire#lev-e-de-doute,EN : Removal of doubt
Logiciel de contrôle parental ou de filtrage,"Il s’agit de systèmes de protection qui s’installent sur un ordinateur et qui permettent notamment de bloquer l’accès aux sites inappropriés aux plus jeunes. Certains permettent également de paramétrer l’accès à l’internet (plages horaires, durée, applications…). Tout ordinateur personnel utilisé par un mineur devrait en être équipé (voir résultats du comparatif des principaux logiciels existants sur le marché).",https://cyber.gouv.fr/glossaire#logiciel-de-contr-le-parental-ou-de-filtrage,EN : Parental control software or filtering
"Maliciel, logiciel / programme malveillant","Programme dont le but est de survivre sur un système informatique (ordinateur, serveur, appareil mobile, ...) et, souvent, d'en atteindre ou d'en parasiter les ressources (données, mémoire, réseau). Il s'implante au sein de programmes, se duplique à l'insu des utilisateurs, et peut nécessiter l'intervention explicite de ces derniers pour se propager (ouverture d'un courrier électronique, lancement d'un programme exécutable, etc.).",https://cyber.gouv.fr/glossaire#maliciel-logiciel-programme-malveillant,EN : Malware
Man in the cloud,"Attaque donnant un accès distant au réseau via les espaces en nuage, permettant d'exfiltrer des données et d'exécuter des commandes arbitraires.",https://cyber.gouv.fr/glossaire#man-in-the-cloud,FR : Homme dans le nuage
Man-in-the-middle,"Catégorie d’attaque où une personne malveillante s’interpose dans un échange de manière dissimulée pour les utilisateurs ou les systèmes. Remarque : La connexion est maintenue, soit en substituant les éléments transférés, soit en les réinjectant. Une attaque connue dans cette catégorie repose sur une compromission des tables ARP (ARP Poisoning). Contrer les attaques par le milieu est aussi l’un des objectifs des infrastructures de gestion de clés.",https://cyber.gouv.fr/glossaire#man-in-the-middle,FR : Homme-du-milieu
Marqueur de compromission,"Information technique, telle que l’adresse IP d’un serveur malveillant ou le nom d’un site Internet piégé, permettant de détecter et de caractériser une attaque. Le partage de ces éléments de connaissance permet notamment d'empêcher des compromissions futures. En revanche, de telles informations ne doivent parfois pas être communiquées si l’attaque a été judiciarisée.",https://cyber.gouv.fr/glossaire#marqueur-de-compromission,EN : Indicator of Compromise
Menace numérique,Terme générique utilisé pour désigner toute intention hostile de nuire dans le cyber espace. Une menace peut être ciblée ou non sur l’objet de l’étude.,https://cyber.gouv.fr/glossaire#menace-num-rique,EN : Digital threat
Microblog,"Blogue constitué de minimessages diffusés en temps réel, qui contiennent souvent des mots-dièse et dont l'enchaînement forme des fils de discussion.",https://cyber.gouv.fr/glossaire#microblog,FR : Microblogue
"Mode opératoire d’attaque, d’un attaquant (MOA) ou d’un groupe d’attaquants","Signature de l’attaquant, sa façon d’opérer pour cibler et attaquer ses victimes.",https://cyber.gouv.fr/glossaire#mode-op-ratoire-d-attaque-d-un-attaquant-moa-ou-d-un-groupe-d-at,"EN : The tactics, techniques and procedures (TTPS) of an attacker or group of attackers"
Modèle français de cybersécurité,"Le modèle français de cybersécurité et de cyberdéfense repose sur une séparation claire, au sein de l’État, entre les missions défensives et offensives.",https://cyber.gouv.fr/glossaire#mod-le-fran-ais-de-cybers-curit,EN : French cyber security model
Moisson de courriels,"Action qui consiste à parcourir un grand nombre de ressources publiques (pages internet, groupes de discussion, etc.), afin d’y collecter les adresses électroniques avec des intentions malveillantes.

Remarque : Les adresses récupérées sont utilisées, par exemple, pour envoyer des courriels contenant des virus, des canulars ou des pourriels. Une méthode pour s’en prémunir est de présenter sur ces ressources publiques une adresse électronique qui trompe les outils de recherche (comme prenom.nom_AT_domain.fr pour les outils cherchant ’@’, caractéristique d’une adresse) ; ceci est appelé address munging.",https://cyber.gouv.fr/glossaire#moisson-de-courriels,EN : Mail harvesting
Mot de passe,Un mot de passe est un élément de déverrouillage servant dans la vérification de l’identité annoncée d’une personne par un système d’information.,https://cyber.gouv.fr/glossaire#mot-de-passe,EN : Password
Mouchard internet,"Support graphique implanté dans une page internet ou un courriel, qui a pour objectif de surveiller la consultation de cette page ou de ce courriel, à l’insu des lecteurs. Remarque : ces supports sont souvent invisibles, car beaucoup sont paramétrés avec une taille très petite (1X1 pixel). Ils sont aussi fréquemment représentés par des balises HTML IMG.",https://cyber.gouv.fr/glossaire#mouchard-internet,EN : Web bug
Nomadisme numérique,"Le nomadisme numérique désigne toute forme d’utilisation des technologies de l’information permettant à un utilisateur d’accéder au SI de son entité d’appartenance ou d’emploi, depuis des lieux distants, ces lieux n’étant pas maîtrisés par l’entité.",https://cyber.gouv.fr/glossaire#nomadisme-num-rique,EN : Digital mobility
Noyau (noyau de système d'exploitation),Une des parties fondamentales de certains systèmes d'exploitation. Il gère les ressources de l'ordinateur et permet aux différents composants (matériels et logiciels) de communiquer entre eux.,https://cyber.gouv.fr/glossaire#noyau-noyau-de-syst-me-d-exploitation,EN : Kernel
Numéroteur,"Logiciel qui compose automatiquement des numéros de téléphone.

Remarque : les numéroteurs sont souvent proposés pour accéder à des sites à caractères pornographique (appels surtaxés). Par extension, un war dialer est une application composant une liste de numéros, et qui enregistre ceux retournant une tonalité spéciale, comme un modem ou un fax.",https://cyber.gouv.fr/glossaire#num-roteur,EN : Dialer
Nettoyage de données,"Retirer tout caractère ""illégal"" présent dans les données (permet de se prémunir d'attaques XSS ou SQLi).",https://cyber.gouv.fr/glossaire#nettoyage-de-donn-es,EN : Sanitizing data
Notification d’incident,La notification d’incident est l’obligation résultant d'un dispositif légal consistant à déclarer sous certaines conditions un incident de sécurité auprès d'une autorité.,https://cyber.gouv.fr/glossaire#notification-d-incident,
N-day ou one-day,"Vulnérabilité pour laquelle un correctif de sécurité est disponible, mais n'a pas été déployé par l'utilisateur rendant l'exploitation de la vulnérabilité possible.",https://cyber.gouv.fr/glossaire#n-day-ou-one-day,EN : N-day ou one-day
Offuscation/Assombrissement/obscurcissement,Transformation du code source destinée à le rendre incompréhensible. Permet notamment de protéger un programme d'une réutilisation abusive.,https://cyber.gouv.fr/glossaire#offuscation-assombrissement-obscurcissement,EN : Obfuscation
OSE (Opérateur de service essentiel),"Un OSE est un opérateur tributaire des réseaux ou systèmes d’information, qui fournit un service essentiel dont l’interruption aurait un impact significatif sur le fonctionnement de l’économie ou de la société.",https://cyber.gouv.fr/glossaire#ose-op-rateur-de-service-essentiel,EN : OES (Operator of essential services)
OIV (Opérateur d’importance vitale),"Un OIV est, en France, une organisation identifiée par l'État comme ayant des activités indispensables à la survie de la nation ou dangereuses pour la population.",https://cyber.gouv.fr/glossaire#oiv-op-rateur-d-importance-vitale,EN : Operator of critical national infrastructures
Opération de cyberdéfense,"Dans la taxonomie de l’ANSSI, une opération de cyberdéfense constitue le niveau maximal d’engagement de l’Agence dans le traitement d’un événement de sécurité. Cet engagement est réservé aux événements dont la gravité et la complexité sont significatives.",https://cyber.gouv.fr/glossaire#op-ration-de-cyberd-fense,EN : Cyber defence operation
Pare-feu,"Un pare-feu (ou garde barrière), est un outil permettant de protéger un ordinateur connecté à un réseau ou à l’internet. Il protège d’attaques externes (filtrage entrant) et souvent de connexions illégitimes à destination de l’extérieur (filtrage sortant) initialisées par des programmes ou des personnes.",https://cyber.gouv.fr/glossaire#pare-feu,EN : Firewall
Password spraying,"Fait de tenter l'ouverture de plusieurs comptes avec un seul mot de passe, souvent très utilisé.",https://cyber.gouv.fr/glossaire#password-spraying,FR : Arrosage de mot de passe
Peer-to-peer (P2P),Réseau où chaque entité est à la fois client et serveur. Réseau d’échange et de partage de fichiers de particulier à particulier.,https://cyber.gouv.fr/glossaire#peer-to-peer-p2p,FR : Pair à pair (ou à poste à poste)
Phishing,"Vol d’identités ou d’informations confidentielles (codes d’accès, coordonnées bancaires) par subterfuge : un système d’authentification est simulé par un utilisateur malveillant, qui essaie alors de convaincre des usagers de l’utiliser et de communiquer des informations confidentielles, comme s’il s’agissait d’un système légitime. Les sites sont reproduits, après avoir été aspirés. L’utilisateur est souvent invité à visiter le site frauduleux par un courrier électronique.",https://cyber.gouv.fr/glossaire#phishing,"FR : Hameçonnage, Filoutage"
Pirate informatique,On appelle communément pirate l’auteur d’une attaque informatique.,https://cyber.gouv.fr/glossaire#pirate-informatique,EN : Computer hacker
Plan de continuité d’activité (PCA),Ensemble de procédures documentées servant de guides aux entités pour continuer leurs opérations dans un mode dégradé à la suite d’une perturbation.,https://cyber.gouv.fr/glossaire#plan-de-continuit-d-activit-pca,EN : Business continuity plan (BCP)
Plan de reprise d’activité (PRA) (ISO 22301),"Procédures documentées permettant aux entités de rétablir et de reprendre leurs activités en s’appuyant sur des mesures temporaires adoptées pour répondre aux exigences métier habituelles après un incident.

(Ouvre une nouvelle fenêtre) Crise cyber, les clés d'une gestion opérationnelle et stratégique . ANSSI. 06 décembre 2021",https://cyber.gouv.fr/glossaire#plan-de-reprise-d-activit-pra-iso-22301,EN : Disaster recovery plan (DRP) (ISO 22301)
Plan de remédiation cyber,"Le plan de remédiation est la liste des actions à mener pour mettre le système d’information en conformité avec les objectifs opérationnels de remédiation. Ce plan peut être découpé en sous-projets par objectif opérationnel de remédiation.

(Ouvre une nouvelle fenêtre) Cyberattaques et remédiation : Piloter la remédiation. ANSSI. 18 mars 2024",https://cyber.gouv.fr/glossaire#plan-de-rem-diation-cyber,EN : Remediation plan for cyber incident
Point d’eau,"Ce type d’attaque est destiné à infecter les ordinateurs de personnels œuvrant dans un secteur d’activité ou une organisation ciblée. La technique du « point d’eau » consiste à piéger un site Internet légitime afin d’infecter les machines des visiteurs du domaine d’intérêt pour l’attaquant. Les cas sont nombreux de sites d’associations professionnelles ou de groupements sectoriels insuffisamment sécurisés et dont les vulnérabilités sont exploitées pour contaminer leurs membres, et permettre ainsi d’accéder aux réseaux les plus sensibles de ceux-ci. Les secteurs les plus stratégiques sont évidemment les plus ciblés.",https://cyber.gouv.fr/glossaire#point-d-eau,EN : Watering hole
Polymorphe,"Se dit d’un ver ou d’un virus dont le code est chiffré, changeant le code de déchiffrement d’une infection à l’autre, et donc l’apparence et/ou la signature.",https://cyber.gouv.fr/glossaire#polymorphe,EN : Polymorphic
Port,"Code numérique utilisé dans les protocoles comme TCP ou UDP pour identifier à quel service appartient un paquet d’information du protocole IP. Par exemple, le service https est associé au port 443 . La notion de port peut être assimilée à une porte donnant accès au système d’exploitation.",https://cyber.gouv.fr/glossaire#port,EN : Port
Prestataire de sécurité,Un prestataire de sécurité est une entité qui offre des services ayant pour finalité la protection et/ou la défense des systèmes de traitement automatisé de données.,https://cyber.gouv.fr/glossaire#prestataire-de-s-curit,EN : MSSP (Managed Security Service Provider)
Prestataires d'accompagnement et de conseil en sécurité des systèmes d’information (PACS) – référentiel d’exigences,"Le référentiel PACS a pour objectif d’assister les responsables de la sécurité des systèmes d’information et leurs équipes dans leurs missions de protection des systèmes d’information, et notamment d’homologation de sécurité, de gestion des risques, de conception d’architectures sécurisées, et de préparation à la gestion de crises d’origine cyber.",https://cyber.gouv.fr/glossaire#prestataires-d-accompagnement-et-de-conseil-en-s-curit-des-syst-,EN : Cyber security support and consulting service provider (PACS) - requirements framework
Prestataires d’administration et de maintenance sécurisées (PAMS) – référentiel d’exigences,"Le référentiel d’exigences relatif aux prestataires d’administration et de maintenance sécurisées est un ensemble de règles qui s’imposent aux prestataires qui désirent obtenir une qualification de leurs services dans ce domaine. Il couvre des exigences relatives aux prestataires d’administration et de maintenance sécurisées, à son personnel ainsi qu’au déroulement des prestations.",https://cyber.gouv.fr/glossaire#prestataires-d-administration-et-de-maintenance-s-curis-es-pams-,EN : Secure administration and maintenance service provider (PAMS) - requirements framework
Prestataire d’audit de la sécurité des systèmes d'information (PASSI) – référentiel d’exigences,"Le référentiel d’exigences relatif aux prestataires d’audit de la sécurité des systèmes d’information est un ensemble de règles qui s’imposent aux prestataires qui désirent obtenir une qualification de leurs services dans ce domaine. Il couvre des exigences relatives au prestataire d’audit, à son personnel ainsi qu’au déroulement des audits. La qualification peut être délivrée aux prestataires d’audit pour les activités suivantes : audit d’architecture, audit de configuration, audit de code source, tests d’intrusion, audit organisationnel et physique.",https://cyber.gouv.fr/glossaire#prestataire-d-audit-de-la-s-curit-des-syst-mes-d-information-pas,EN : Cyber security audit service provider (PASSI) - requirements framework
Prestataire de détection d’incidents de sécurité (PDIS) – référentiel d’exigences,"Le référentiel d’exigences relatif aux prestataires de détection des incidents de sécurité est un ensemble de règles qui s’imposent aux prestataires qui désirent obtenir une qualification de leurs services dans ce domaine. Il couvre des exigences relatives au prestataire de détection des incidents, à son personnel ainsi qu’au déroulement des prestations de détection des incidents. La qualification peut être délivrée aux prestataires de détection des incidents pour l’ensemble de l’activité de détection d’incidents de sécurité.",https://cyber.gouv.fr/glossaire#prestataire-de-d-tection-d-incidents-de-s-curit-pdis-r-f-rentiel,EN : Cyber security incident detection service provider (PDIS) - requirements framework
Prestataire de service informatique dans le nuage (SecNumCloud) – référentiel d’exigences,"Le référentiel d’exigences relatif aux prestataires de service d’informatique en nuage est un ensemble de règles qui s’imposent aux prestataires qui désirent obtenir une qualification de leurs services dans ce domaine. Il couvre des exigences relatives au prestataire de service d’informatique en nuage, à son personnel ainsi qu’au déroulement des prestations. La qualification peut être délivrée aux prestataires de service d’informatique en nuage pour des services de type SaaS (Software as a service), PaaS (Platform as a service) et IaaS (Infrastructure as a service.",https://cyber.gouv.fr/glossaire#prestataire-de-service-informatique-dans-le-nuage-secnumcloud-r-,EN : Cloud computing service provider (SecNumCloud) - requirements framework
Prévention,"La prévention regroupe les dispositifs de sensibilisation, de formation et d'éducation à la sécurité de l'information.",https://cyber.gouv.fr/glossaire#pr-vention,
Préparation,"La préparation désigne l’ensemble des actions permettant d’anticiper la conduite à tenir en cas de cyberattaque et d’en limiter les impacts. Elle facilite les activités de signalement, d'alerte et d'assistance.",https://cyber.gouv.fr/glossaire#pr-paration,
Prestataire de service de confiance qualifié,"Les référentiels d’exigences relatifs aux prestataires de services de confiance formalisent les règles applicables aux organismes désirant obtenir une qualification dans les domaines suivants : délivrance de certificats électroniques, horodatage électronique, validation des signatures et cachets électroniques, conservation des signatures et cachets électroniques, envoi recommandé électronique.",https://cyber.gouv.fr/glossaire#prestataire-de-service-de-confiance-qualifi,EN : Qualified Trust Service Provider
Produit de sécurité,"Dispositif matériel ou logiciel conçu pour protéger la disponibilité, l’intégrité ou la confidentialité des données stockées, traitées ou transmises et des services connexes que les systèmes d’information offrent ou qu’ils rendent accessibles.",https://cyber.gouv.fr/glossaire#produit-de-s-curit,EN : Security product
Protocole IP,La communication sur l’internet est fondée sur un protocole appelé IP pour Internet Protocol qui permet aux ordinateurs de communiquer entre eux.,https://cyber.gouv.fr/glossaire#protocole-ip,EN : Internet Protocol
Qualification,Son objectif est de s’assurer qu’un produit de sécurité (matériel ou logiciel) ou qu’un prestataire de services de confiance répond aux besoins de l’administration.,https://cyber.gouv.fr/glossaire#qualification,EN : Qualification
Quishing,"Filoutage par code à réponse rapide / Contraction de QR (code à réponse rapide) et phishing, manœuvre par laquelle un attaquant redirige une victime vers une ressource malveillante (site Internet d’hameçonnage, maliciel…) lorsque celle-ci scanne le code à réponse rapide.",https://cyber.gouv.fr/glossaire#quishing,EN : Quishing
Rançongiciel/ Logiciel rançonneur,"Un rançongiciel est un programme malveillant dont le but est d’obtenir de la victime le paiement d’une rançon. Les rançongiciels figurent au catalogue des outils auxquels ont recours les cybercriminels motivés par l’appât du gain. Lors d’une attaque par rançongiciel, l’attaquant met l’ordinateur ou le système d’information de la victime hors d’état de fonctionner de manière réversible. En pratique, la plupart des rançongiciels chiffrent par des mécanismes cryptographiques les données de l’ordinateur ou du système, rendant leur consultation ou leur utilisation impossibles. L’attaquant adresse alors un message non chiffré à la victime où il lui propose, contre le paiement d’une rançon, de lui fournir le moyen de déchiffrer ses données

(Ouvre une nouvelle fenêtre) Attaques par rançongiciels, tous concernés. ANSSI. 04 septembre 2020.

(Ouvre une nouvelle fenêtre) Rançongiciel ou ransomware, que faire ? Cybermalveillance. 20 novembre 2019",https://cyber.gouv.fr/glossaire#ran-ongiciel-logiciel-ran-onneur,EN : Ransomware
Reconstruction (SI),La reconstruction est une activité support à la remédiation ayant pour objectif de lui fournir les moyens informatiques nécessaires à la remise en fonction et en conditions de sécurité du système d’information.,https://cyber.gouv.fr/glossaire#reconstruction-si,EN : Rebuilding
Référentiel d’exigences,Le référentiel d’exigences est un ensemble de règles qui s’imposent aux prestataires qui désirent obtenir une qualification de leurs services dans un domaine.,https://cyber.gouv.fr/glossaire#r-f-rentiel-d-exigences,EN : Requirements rules set
Règle de détection,"Une règle de détection est une combinaison de symptômes observables au niveau d'une source de données, dont la survenue est caractéristique d'une activité suspecte ou malveillante. Selon la méthode de détection et le niveau de sophistication de la règle de détection utilisée pour caractériser les événements malveillants, on parle également de marqueur, de signature d'attaque, ou de règle comportementale.",https://cyber.gouv.fr/glossaire#r-gle-de-d-tection,EN : Detection rule
RGS (Référentiel général de sécurité),"Le RGS est un cadre réglementaire dont les exigences vise à limiter la fraude liée à l'utilisation des services numériques de l'administration.

(Ouvre une nouvelle fenêtre) Le référentiel général de sécurité (RGS) . ANSSI. 18 août 2022",https://cyber.gouv.fr/glossaire#rgs-r-f-rentiel-g-n-ral-de-s-curit,EN : General Security Baseline
RGPD (Règlement général sur la protection des données à caractère personnel),Le RGPD encadre le traitement des données personnelles sur le territoire de l’Union européenne. La (Ouvre une nouvelle fenêtre) CNIL est notamment en charge de traiter les plaintes et de développer de nouveaux outils de conformité pour garantir à tous la protection des données personnelles.,https://cyber.gouv.fr/glossaire#rgpd-r-glement-g-n-ral-sur-la-protection-des-donn-es-caract-re-p,EN : GDPR (General Data Protection Regulation)
Remédiation,"La remédiation est définie comme le projet de reprise de contrôle d’un système d’information compromis et du rétablissement d'un état de fonctionnement suffisant. Elle correspond à une séquence d’actions qui mène d’un état subi vers un état désiré. Dans le cadre d’un incident de sécurité informatique, c’est un travail qui commence dès l’endiguement de l’action adverse et qui peut s’étendre sur plusieurs mois.

(Ouvre une nouvelle fenêtre) Cyberattaques et remédiation : Piloter la remédiation . ANSSI. 18 mars 2024",https://cyber.gouv.fr/glossaire#rem-diation,EN : Remediation
Renifleur,Outil matériel ou logiciel dont l’objet est de capturer les trames transitant sur le réseau.,https://cyber.gouv.fr/glossaire#renifleur,EN : Sniffer
Revue stratégique de cyberdéfense,"Livre blanc de la cyberdéfense, il est un grand exercice de synthèse stratégique dans ce domaine.",https://cyber.gouv.fr/glossaire#revue-strat-gique-de-cyberd-fense,EN : Strategic review of cyber defence
Rootkit,Logiciel malveillant furtif qui donne à un tiers non habilité les droits d’administrateur d’un ordinateur et lui permet ainsi d’en prendre le contrôle.,https://cyber.gouv.fr/glossaire#rootkit,FR : Logiciel passe droit/ passe droit
Sabotage,"Une opération de sabotage consiste, pour un individu ou un groupe d’individus, à conduire une attaque génératrice de dommages sur le système d’information de l’entité ciblée pouvant aller jusqu’à le rendre inopérant. Les conséquences d’une telle opération peuvent être désastreuses, en particulier si cette opération touche un secteur d’importance vitale comme la santé, le transport ou encore l’énergie.",https://cyber.gouv.fr/glossaire#sabotage,EN : Sabotage
Scanning,Technique servant à rechercher des appareils connectés spécifiques ainsi que des informations relatives à ceux-ci. Cette technique peut également servir à identifier la présence de vulnérabilités connues sur des systèmes exposés.,https://cyber.gouv.fr/glossaire#scanning,FR : Balayage réseau
Secteur d’activité d’importance vitale,"À la suite des attentats du 11 septembre 2001, la France a engagé une réflexion sur la notion d’infrastructure critique afin de moderniser la protection des points et des réseaux sensibles. Le décret du 23 février 2006↗ définit les activités d’importance vitale comme « un ensemble d’activités, essentielles et difficilement substituables ou remplaçables, concourant à un même objectif ou visant à produire et à distribuer des biens ou des services indispensables ». Douze secteurs d’activité d’importance vitale ont été définis dans un arrêté du 2 juin 2006, modifié par un arrêté du 3 juillet 2008, au sein desquels ont identifiés des Opérateurs d’importance vitale (OIV) chargés de la protection de leur Point d’importance vitale (PIV). Chaque secteur est rattaché à un ministère coordonnateur chargé du pilotage des travaux et des consultations.",https://cyber.gouv.fr/glossaire#secteur-d-activit-d-importance-vitale,EN : Critical sector
Sécurité des systèmes d’information (SSI),"Ensemble des moyens techniques et non-techniques de protection permettant à un système d’information d’assurer la disponibilité, l’intégrité et la confidentialité des données, traitées ou transmises, et des services connexes que ces systèmes offrent ou rendent accessibles.",https://cyber.gouv.fr/glossaire#s-curit-des-syst-mes-d-information-ssi,"EN : Cyber security, Information System Security (ISS)"
Serveur racine,"La racine, en informatique, est le point de départ d’une arborescence. Il existe actuellement 13 serveurs de noms de la racine répartis dans le monde : ces serveurs hébergent les données permettant le bon fonctionnement du Système d’adressage par domaines (DNS) et des services qui utilisent ce système : internet, courrier électronique.",https://cyber.gouv.fr/glossaire#serveur-racine,EN : Root name server
Shadow IT,Désigne des SI réalisés et mis en œuvre au sein d'organisations sans l'approbation de la DSI.,https://cyber.gouv.fr/glossaire#shadow-it,FR : Informatique de l'ombre
Signalement,"Le signalement est l’action, pour une entité ou un individu, d'informer un acteur de l'accompagnement des victimes cyber en tant que victime ou témoin d'une potentielle cyberattaque avérée ou présumée.",https://cyber.gouv.fr/glossaire#signalement,EN : Alert
SNORT,Logiciel de système de détection d'intrusion libre sous GNU GPL.,https://cyber.gouv.fr/glossaire#snort,
Sous-direction expertise (SDE),"La sous-direction Expertise élabore et diffuse les bonnes pratiques et contribue à améliorer l’offre de produits et services cyber, pour accompagner la sécurisation des bénéficiaires de l’Agence.",https://cyber.gouv.fr/glossaire#sous-direction-expertise-sde,EN : SDE (Expertise Department)
