term,definition,source_anchor,notes
kube-proxy,"kube-proxy is a network proxy that runs on each node in your cluster, implementing part of the Kubernetes Service concept.

kube-proxy maintains network rules on nodes. These network rules allow network communication to your Pods from network sessions inside or outside of your cluster. kube-proxy uses the operating system packet filtering layer if there is one and it's available. Otherwise, kube-proxy forwards the traffic itself.",https://kubernetes.io/docs/reference/glossary/#term-kube-proxy,"tags: fundamental, networking"
kube-scheduler,"Control plane component that watches for newly created Pods with no assigned node , and selects a node for them to run on.

Factors taken into account for scheduling decisions include: individual and collective resource requirements, hardware/software/policy constraints, affinity and anti-affinity specifications, data locality, inter-workload interference, and deadlines.",https://kubernetes.io/docs/reference/glossary/#term-kube-scheduler,tags: architecture
Kubeadm,"A tool for quickly installing Kubernetes and setting up a secure cluster.

You can use kubeadm to install both the control plane and the worker node components.",https://kubernetes.io/docs/reference/glossary/#term-kubeadm,"tags: operation, tool"
Kubectl,"Command line tool for communicating with a Kubernetes cluster's control plane , using the Kubernetes API.

You can use kubectl to create, inspect, update, and delete Kubernetes objects. In English, kubectl is (officially) pronounced /kjuːb/ /kənˈtɹəʊl/ (like ""cube control"").",https://kubernetes.io/docs/reference/glossary/#term-kubectl,"tags: fundamental, tool"
Kubelet,"An agent that runs on each node in the cluster. It makes sure that containers are running in a Pod .

The kubelet takes a set of PodSpecs that are provided through various mechanisms and ensures that the containers described in those PodSpecs are running and healthy. The kubelet doesn't manage containers which were not created by Kubernetes.",https://kubernetes.io/docs/reference/glossary/#term-kubelet,tags: fundamental
Kubernetes API,"The application that serves Kubernetes functionality through a RESTful interface and stores the state of the cluster.

Kubernetes resources and ""records of intent"" are all stored as API objects, and modified via RESTful calls to the API. The API allows configuration to be managed in a declarative way. Users can interact with the Kubernetes API directly, or via tools like kubectl . The core Kubernetes API is flexible and can also be extended to support custom resources.",https://kubernetes.io/docs/reference/glossary/#term-kubernetes-api,"tags: architecture, fundamental"
Label,"Tags objects with identifying attributes that are meaningful and relevant to users.

Labels are key/value pairs that are attached to objects such as Pods . They are used to organize and to select subsets of objects.",https://kubernetes.io/docs/reference/glossary/#term-label,tags: fundamental
LimitRange,"Constraints resource consumption per container or Pod , specified for a particular namespace .

A LimitRange either limits the quantity of API resources that can be created (for a particular resource type), or the amount of infrastructure resources that may be requested/consumed by individual containers or Pods within a namespace.",https://kubernetes.io/docs/reference/glossary/#term-limitrange,"tags: architecture, core-object, fundamental"
Logging,"Logs are the list of events that are logged by cluster or application.

Application and systems logs can help you understand what is happening inside your cluster. The logs are particularly useful for debugging problems and monitoring cluster activity.",https://kubernetes.io/docs/reference/glossary/#term-logging,"tags: architecture, fundamental"
Managed Service,"A software offering maintained by a third-party provider.

Some examples of Managed Services are AWS EC2, Azure SQL Database, and GCP Pub/Sub, but they can be any software offering that can be used by an application.",https://kubernetes.io/docs/reference/glossary/#term-managed-service,tags: extension
Manifest,"Specification of a Kubernetes API object in JSON or YAML format.

A manifest specifies the desired state of an object that Kubernetes will maintain when you apply the manifest. For YAML format, each file can contain multiple manifests.",https://kubernetes.io/docs/reference/glossary/#term-manifest,tags: fundamental
Master,"Legacy term, used as synonym for nodes hosting the control plane .

The term is still being used by some provisioning tools, such as kubeadm , and managed services, to label nodes with kubernetes.io/role and control placement of control plane pods .",https://kubernetes.io/docs/reference/glossary/#term-master,tags: fundamental
Member,"A continuously active contributor in the K8s community.

Members can have issues and PRs assigned to them and participate in special interest groups (SIGs) through GitHub teams. Pre-submit tests are automatically run for members' PRs. A member is expected to remain an active contributor to the community.",https://kubernetes.io/docs/reference/glossary/#term-member,tags: community
Minikube,"A tool for running Kubernetes locally.

Minikube runs an all-in-one or a multi-node local Kubernetes cluster inside a VM on your computer. You can use Minikube to try Kubernetes in a learning environment .",https://kubernetes.io/docs/reference/glossary/#term-minikube,"tags: fundamental, tool"
Mirror Pod,"A pod object that a kubelet uses to represent a static pod

When the kubelet finds a static pod in its configuration, it automatically tries to create a Pod object on the Kubernetes API server for it. This means that the pod will be visible on the API server, but cannot be controlled from there. (For example, removing a mirror pod will not stop the kubelet daemon from running it).",https://kubernetes.io/docs/reference/glossary/#term-mirror-pod,tags: fundamental
Mixed Version Proxy (MVP),"Feature to let a kube-apiserver proxy a resource request to a different peer API server.

When a cluster has multiple API servers running different versions of Kubernetes, this feature enables resource requests to be served by the correct API server. MVP is disabled by default and can be activated by enabling the feature gate named UnknownVersionInteroperabilityProxy when the API Server is started.",https://kubernetes.io/docs/reference/glossary/#term-mvp,tags: architecture
Name,"A client-provided string that refers to an object in a resource URL, such as /api/v1/pods/some-name .

Only one object of a given kind can have a given name at a time. However, if you delete the object, you can make a new object with the same name.",https://kubernetes.io/docs/reference/glossary/#term-name,tags: fundamental
Namespace,"An abstraction used by Kubernetes to support isolation of groups of API resources within a single cluster .

Namespaces are used to organize objects in a cluster and provide a way to divide cluster resources. Names of resources need to be unique within a namespace, but not across namespaces. Namespace-based scoping is applicable only for namespaced resources (for example: Pods, Deployments, Services) and not for cluster-wide resources (for example: StorageClasses, Nodes, PersistentVolumes) .",https://kubernetes.io/docs/reference/glossary/#term-namespace,tags: fundamental
Network Policy,"A specification of how groups of Pods are allowed to communicate with each other and with other network endpoints.

NetworkPolicies help you declaratively configure which Pods are allowed to connect to each other, which namespaces are allowed to communicate, and more specifically which port numbers to enforce each policy on. NetworkPolicy objects use labels to select Pods and define rules which specify what traffic is allowed to the selected Pods. NetworkPolicies are implemented by a supported network plugin provided by a network provider. Be aware that creating a NetworkPolicy object without a controller to implement it will have no effect.",https://kubernetes.io/docs/reference/glossary/#term-network-policy,"tags: architecture, core-object, extension, networking"
Node,"A node is a worker machine in Kubernetes.

A worker node may be a VM or physical machine, depending on the cluster. It has local daemons or services necessary to run Pods and is managed by the control plane. The daemons on a node include kubelet , kube-proxy , and a container runtime implementing the CRI such as Docker . In early Kubernetes versions, Nodes were called ""Minions"".",https://kubernetes.io/docs/reference/glossary/#term-node,"tags: core-object, fundamental"
Node-pressure eviction,"Node-pressure eviction is the process by which the kubelet proactively terminates pods to reclaim resource on nodes.

The kubelet monitors resources like CPU, memory, disk space, and filesystem inodes on your cluster's nodes. When one or more of these resources reach specific consumption levels, the kubelet can proactively fail one or more pods on the node to reclaim resources and prevent starvation. Node-pressure eviction is not the same as API-initiated eviction .",https://kubernetes.io/docs/reference/glossary/#term-node-pressure-eviction,tags: operation
Object,"An entity in the Kubernetes system. An object is an API resource that the Kubernetes API uses to represent the state of your cluster.

A Kubernetes object is typically a “record of intent”—once you create the object, the Kubernetes control plane works constantly to ensure that the item it represents actually exists. By creating an object, you're effectively telling the Kubernetes system what you want that part of your cluster's workload to look like; this is your cluster's desired state.",https://kubernetes.io/docs/reference/glossary/#term-object,"tags: architecture, fundamental"
Operator pattern,"The operator pattern is a system design that links a Controller to one or more custom resources.

You can extend Kubernetes by adding controllers to your cluster, beyond the built-in controllers that come as part of Kubernetes itself. If a running application acts as a controller and has API access to carry out tasks against a custom resource that's defined in the control plane, that's an example of the Operator pattern.",https://kubernetes.io/docs/reference/glossary/#term-operator-pattern,tags: architecture
Persistent Volume,"An API object that represents a piece of storage in the cluster. Representation of as a general, pluggable storage resource that can persist beyond the lifecycle of any individual Pod .

PersistentVolumes (PVs) provide an API that abstracts details of how storage is provided from how it is consumed. PVs are used directly in scenarios where storage can be created ahead of time (static provisioning). For scenarios that require on-demand storage (dynamic provisioning), PersistentVolumeClaims (PVCs) are used instead.",https://kubernetes.io/docs/reference/glossary/#term-persistent-volume,"tags: core-object, storage"
Persistent Volume Claim,"Claims storage resources defined in a PersistentVolume , so that the storage can be mounted as a volume in a container .

Specifies the amount of storage, how the storage will be accessed (read-only, read-write and/or exclusive) and how it is reclaimed (retained, recycled or deleted). Details of the storage itself are described in the PersistentVolume object.",https://kubernetes.io/docs/reference/glossary/#term-persistent-volume-claim,"tags: core-object, storage"
Platform Developer,"A person who customizes the Kubernetes platform to fit the needs of their project.

A platform developer may, for example, use Custom Resources or Extend the Kubernetes API with the aggregation layer to add functionality to their instance of Kubernetes, specifically for their application. Some Platform Developers are also contributors and develop extensions which are contributed to the Kubernetes community. Others develop closed-source commercial or site-specific extensions.",https://kubernetes.io/docs/reference/glossary/#term-platform-developer,tags: user-type
Pod,"The smallest and simplest Kubernetes object. A Pod represents a set of running containers on your cluster.

A Pod is typically set up to run a single primary container. It can also run optional sidecar containers that add supplementary features like logging. Pods are commonly managed by a Deployment .",https://kubernetes.io/docs/reference/glossary/#term-pod,"tags: core-object, fundamental"
Pod Disruption,"Pod disruption is the process by which Pods on Nodes are terminated either voluntarily or involuntarily.

Voluntary disruptions are started intentionally by application owners or cluster administrators. Involuntary disruptions are unintentional and can be triggered by unavoidable issues like Nodes running out of resources , or by accidental deletions.",https://kubernetes.io/docs/reference/glossary/#term-pod-disruption,tags: operation
Pod Disruption Budget,"A Pod Disruption Budget allows an application owner to create an object for a replicated application, that ensures a certain number or percentage of Pods with an assigned label will not be voluntarily evicted at any point in time.

Involuntary disruptions cannot be prevented by PDBs; however they do count against the budget.",https://kubernetes.io/docs/reference/glossary/#term-pod-disruption-budget,tags: operation
Pod Lifecycle,"The sequence of states through which a Pod passes during its lifetime.

The Pod Lifecycle is defined by the states or phases of a Pod. There are five possible Pod phases: Pending, Running, Succeeded, Failed, and Unknown. A high-level description of the Pod state is summarized in the PodStatus phase field.",https://kubernetes.io/docs/reference/glossary/#term-pod-lifecycle,tags: fundamental
Pod Priority,"Pod Priority indicates the importance of a Pod relative to other Pods.

Pod Priority gives the ability to set scheduling priority of a Pod to be higher and lower than other Pods — an important feature for production clusters workload.",https://kubernetes.io/docs/reference/glossary/#term-pod-priority,tags: operation
Pod Security Policy,"A former Kubernetes API that enforced security restrictions during Pod creation and updates.

PodSecurityPolicy was deprecated as of Kubernetes v1.21, and removed in v1.25. As an alternative, use Pod Security Admission or a 3rd party admission plugin.",https://kubernetes.io/docs/reference/glossary/#term-pod-security-policy,tags: security
PodGroup,"A PodGroup is a runtime object that represents a group of Pods scheduled together as a single unit. While the Workload API defines scheduling policy templates, PodGroups are the runtime counterparts that carry both the policy and the scheduling status for a specific instance of that group.",https://kubernetes.io/docs/reference/glossary/#term-podgroup,"tags: core-object, workload"
PodTemplate,"An API object that defines a template for creating Pods . The PodTemplate API is also embedded in API definitions for workload management, such as Deployment or StatefulSets .

Pod templates allow you to define common metadata (such as labels, or a template for the name of a new Pod) as well as to specify a pod's desired state. Workload management controllers use Pod templates (embedded into another object, such as a Deployment or StatefulSet) to define and manage one or more Pods . When there can be multiple Pods based on the same template, these are called replicas . Although you can create a PodTemplate object directly, you rarely need to do so.",https://kubernetes.io/docs/reference/glossary/#term-pod-template,tags: core-object
Preemption,"Preemption logic in Kubernetes helps a pending Pod to find a suitable Node by evicting low priority Pods existing on that Node.

If a Pod cannot be scheduled, the scheduler tries to preempt lower priority Pods to make scheduling of the pending Pod possible.",https://kubernetes.io/docs/reference/glossary/#term-preemption,tags: operation
PriorityClass,"A PriorityClass is a named class for the scheduling priority that should be assigned to a Pod in that class.

A PriorityClass is a non-namespaced object mapping a name to an integer priority, used for a Pod. The name is specified in the metadata.name field, and the priority value in the value field. Priorities range from -2147483648 to 1000000000 inclusive. Higher values indicate higher priority.",https://kubernetes.io/docs/reference/glossary/#term-priority-class,tags: core-object
Probe,"A check that the kubelet periodically performs against a container that is running in a pod, that will define container's state and health and informing container's lifecycle.

To learn more, read container probes .",https://kubernetes.io/docs/reference/glossary/#term-probe,tags: tool
Proxy,"In computing, a proxy is a server that acts as an intermediary for a remote service.

A client interacts with the proxy; the proxy copies the client's data to the actual server; the actual server replies to the proxy; the proxy sends the actual server's reply to the client. kube-proxy is a network proxy that runs on each node in your cluster, implementing part of the Kubernetes Service concept. You can run kube-proxy as a plain userland proxy service. If your operating system supports it, you can instead run kube-proxy in a hybrid mode that achieves the same overall effect using less system resources.",https://kubernetes.io/docs/reference/glossary/#term-proxy,tags: networking
QoS Class,"QoS Class (Quality of Service Class) provides a way for Kubernetes to classify Pods within the cluster into several classes and make decisions about scheduling and eviction.

QoS Class of a Pod is set at creation time based on its infrastructure resource requests and limits settings. QoS classes are used to make decisions about Pods scheduling and eviction. Kubernetes can assign one of the following QoS classes to a Pod: Guaranteed , Burstable or BestEffort .",https://kubernetes.io/docs/reference/glossary/#term-qos-class,"tags: architecture, fundamental"
Quantity,"A whole-number representation of small or large numbers using SI suffixes.

Quantities are representations of small or large numbers using a compact, whole-number notation with SI suffixes. Fractional numbers are represented using milli units, while large numbers can be represented using kilo, mega, or giga units. For instance, the number 1.5 is represented as 1500m , while the number 1000 can be represented as 1k , and 1000000 as 1M . You can also specify binary-notation suffixes; the number 2048 can be written as 2Ki . The accepted decimal (power-of-10) units are m (milli), k (kilo, intentionally lowercase), M (mega), G (giga), T (tera), P (peta), E (exa). The accepted binary (power-of-2) units are Ki (kibi), Mi (mebi), Gi (gibi), Ti (tebi), Pi (pebi), Ei (exbi).",https://kubernetes.io/docs/reference/glossary/#term-quantity,tags: fundamental
RBAC (Role-Based Access Control),"Manages authorization decisions, allowing admins to dynamically configure access policies through the Kubernetes API .

RBAC utilizes four kinds of Kubernetes objects: Role Defines permission rules in a specific namespace. ClusterRole Defines permission rules cluster-wide. RoleBinding Grants the permissions defined in a role to a set of users in a specific namespace. ClusterRoleBinding Grants the permissions defined in a role to a set of users cluster-wide. For more information, see RBAC .",https://kubernetes.io/docs/reference/glossary/#term-rbac,"tags: fundamental, security"
Replica,"A copy or duplicate of a Pod or a set of pods. Replicas ensure high availability, scalability, and fault tolerance by maintaining multiple identical instances of a pod.

Replicas are commonly used in Kubernetes to achieve the desired application state and reliability. They enable workload scaling and distribution across multiple nodes in a cluster. By defining the number of replicas in a Deployment or ReplicaSet, Kubernetes ensures that the specified number of instances are running, automatically adjusting the count as needed. Replica management allows for efficient load balancing, rolling updates, and self-healing capabilities in a Kubernetes cluster.",https://kubernetes.io/docs/reference/glossary/#term-replica,"tags: fundamental, workload"
ReplicaSet,"A ReplicaSet (aims to) maintain a set of replica Pods running at any given time.

Workload objects such as Deployment make use of ReplicaSets to ensure that the configured number of Pods are running in your cluster, based on the spec of that ReplicaSet.",https://kubernetes.io/docs/reference/glossary/#term-replica-set,"tags: core-object, fundamental, workload"
ReplicationController,"A workload management object that manages a replicated application, ensuring that a specific number of instances of a Pod are running.

The control plane ensures that the defined number of Pods are running, even if some Pods fail, if you delete Pods manually, or if too many are started by mistake. Note: ReplicationController is deprecated. See Deployment , which is similar.",https://kubernetes.io/docs/reference/glossary/#term-replication-controller,"tags: core-object, workload"
Resource (infrastructure),"Capabilities provided to one or more nodes (CPU, memory, GPUs, etc), and made available for consumption by Pods running on those nodes. Kubernetes also uses the term resource to describe an API resource .

Computers provide fundamental hardware facilities: processing power, storage memory, network, etc. These resources have finite capacity, measured in a unit applicable to that resource (number of CPUs, bytes of memory, etc). Kubernetes abstracts common resources for allocation to workloads and utilizes operating system primitives (for example, Linux cgroups ) to manage consumption by workloads ). You can also use dynamic resource allocation to manage complex resource allocations automatically.",https://kubernetes.io/docs/reference/glossary/#term-infrastructure-resource,tags: architecture
ResourceClaim,"Describes the resources that a workload needs, such as devices . ResourceClaims are used in dynamic resource allocation (DRA) to provide Pods with access to a specific resource.

ResourceClaims can be created by workload operators or generated by Kubernetes based on a ResourceClaimTemplate .",https://kubernetes.io/docs/reference/glossary/#term-resourceclaim,tags: workload
ResourceClaimTemplate,"Defines a template that Kubernetes uses to create ResourceClaims . ResourceClaimTemplates are used in dynamic resource allocation (DRA) to provide per-Pod or per- PodGroup access to separate, similar resources .

When a ResourceClaimTemplate is referenced in a workload specification, Kubernetes automatically creates ResourceClaim objects based on the template. Each ResourceClaim is bound to a specific Pod or PodGroup. When the Pod terminates or the PodGroup is deleted, Kubernetes deletes the corresponding ResourceClaim. PodGroup ResourceClaimTemplates require the DRAWorkloadResourceClaims feature to be enabled.",https://kubernetes.io/docs/reference/glossary/#term-resourceclaimtemplate,tags: workload
ResourceQuota,"Object that constrains aggregate resource consumption, per Namespace .

A ResourceQuota can either limit the quantity of API resources that can be created in a namespace by type, or it can set a limit on the total amount of infrastructure resources that may be consumed on behalf of the namespace (and the objects within it).",https://kubernetes.io/docs/reference/glossary/#term-resource-quota,"tags: architecture, fundamental, operation"
ResourceSlice,"Represents one or more infrastructure resources, such as devices , that are attached to nodes. Drivers create and manage ResourceSlices in the cluster. ResourceSlices are used for dynamic resource allocation (DRA) .

When a ResourceClaim is created, Kubernetes uses ResourceSlices to find nodes that have access to resources that can satisfy the claim. Kubernetes allocates resources to the ResourceClaim and schedules the Pod onto a node that can access the resources.",https://kubernetes.io/docs/reference/glossary/#term-resourceslice,tags: workload
Reviewer,"A person who reviews code for quality and correctness on some part of the project.

Reviewers are knowledgeable about both the codebase and software engineering principles. Reviewer status is scoped to a part of the codebase.",https://kubernetes.io/docs/reference/glossary/#term-reviewer,tags: community
Secret,"Stores sensitive information, such as passwords, OAuth tokens, and SSH keys.

Secrets give you more control over how sensitive information is used and reduces the risk of accidental exposure. Secret values are encoded as base64 strings and are stored unencrypted by default, but can be configured to be encrypted at rest . A Pod can reference the Secret in a variety of ways, such as in a volume mount or as an environment variable. Secrets are designed for confidential data and ConfigMaps are designed for non-confidential data.",https://kubernetes.io/docs/reference/glossary/#term-secret,"tags: core-object, security"
Security Context,"The securityContext field defines privilege and access control settings for a Pod or container .

In a securityContext , you can define: the user that processes run as, the group that processes run as, and privilege settings. You can also configure security policies (for example: SELinux, AppArmor or seccomp). The PodSpec.securityContext setting applies to all containers in a Pod.",https://kubernetes.io/docs/reference/glossary/#term-security-context,tags: security
Selector,"Allows users to filter a list of API resources based on labels .

Selectors are applied when querying lists of resources to filter them by labels.",https://kubernetes.io/docs/reference/glossary/#term-selector,tags: fundamental
Service,"A method for exposing a network application that is running as one or more Pods in your cluster.

The set of Pods targeted by a Service is (usually) determined by a selector . If more Pods are added or removed, the set of Pods matching the selector will change. The Service makes sure that network traffic can be directed to the current set of Pods for the workload. Kubernetes Services either use IP networking (IPv4, IPv6, or both), or reference an external name in the Domain Name System (DNS). The Service abstraction enables other mechanisms, such as Ingress and Gateway.",https://kubernetes.io/docs/reference/glossary/#term-service,"tags: core-object, fundamental"
Service Catalog,"A former extension API that enabled applications running in Kubernetes clusters to easily use external managed software offerings, such as a datastore service offered by a cloud provider.

It provided a way to list, provision, and bind with external Managed Services without needing detailed knowledge about how those services would be created or managed.",https://kubernetes.io/docs/reference/glossary/#term-service-catalog,tags: extension
ServiceAccount,"Provides an identity for processes that run in a Pod .

When processes inside Pods access the cluster, they are authenticated by the API server as a particular service account, for example, default . When you create a Pod, if you do not specify a service account, it is automatically assigned the default service account in the same Namespace .",https://kubernetes.io/docs/reference/glossary/#term-service-account,"tags: core-object, fundamental"
Shuffle-sharding,"A technique for assigning requests to queues that provides better isolation than hashing modulo the number of queues.

We are often concerned with insulating different flows of requests from each other, so that a high-intensity flow does not crowd out low-intensity flows. A simple way to put requests into queues is to hash some characteristics of the request, modulo the number of queues, to get the index of the queue to use. The hash function uses as input characteristics of the request that align with flows. For example, in the Internet this is often the 5-tuple of source and destination address, protocol, and source and destination port. That simple hash-based scheme has the property that any high-intensity flow will crowd out all the low-intensity flows that hash to the same queue. Providing good insulation for a large number of flows requires a large number of queues, which is problematic. Shuffle-sharding is a more nimble technique that can do a better job of insulating the low-intensity flows from the high-intensity flows. The terminology of shuffle-sharding uses the metaphor of dealing a hand from a deck of cards; each queue is a metaphorical card. The shuffle-sharding technique starts with hashing the flow-identifying characteristics of the request, to produce a hash value with dozens or more of bits. Then the hash value is used as a source of entropy to shuffle the deck and deal a hand of cards (queues). All the dealt queues are examined, and the request is put into one of the examined queues with the shortest length. With a modest hand size, it does not cost much to examine all the dealt cards and a given low-intensity flow has a good chance to dodge the effects of a given high-intensity flow. With a large hand size it is expensive to examine the dealt queues and more difficult for the low-intensity flows to dodge the collective effects of a set of high-intensity flows. Thus, the hand size should be chosen judiciously.",https://kubernetes.io/docs/reference/glossary/#term-shuffle-sharding,tags: fundamental
Sidecar Container,"One or more containers that are typically started before any app containers run.

Sidecar containers are like regular app containers, but with a different purpose: the sidecar provides a Pod-local service to the main app container. Unlike init containers , sidecar containers continue running after Pod startup. Read Sidecar containers for more information.",https://kubernetes.io/docs/reference/glossary/#term-sidecar-container,tags: fundamental
SIG (special interest group),"Community members who collectively manage an ongoing piece or aspect of the larger Kubernetes open source project.

Members within a SIG have a shared interest in advancing a specific area, such as architecture, API machinery, or documentation. SIGs must follow the SIG governance guidelines , but can have their own contribution policy and channels of communication. For more information, see the kubernetes/community repo and the current list of SIGs and Working Groups .",https://kubernetes.io/docs/reference/glossary/#term-sig,tags: community
Spec,"Defines how each object, like Pods or Services, should be configured and its desired state.

Almost every Kubernetes object includes two nested object fields that govern the object's configuration: the object spec and the object status. For objects that have a spec, you have to set this when you create the object, providing a description of the characteristics you want the resource to have: its desired state. It varies for different objects like Pods, StatefulSets, and Services, detailing settings such as containers, volumes, replicas, ports, and other specifications unique to each object type. This field encapsulates what state Kubernetes should maintain for the defined object.",https://kubernetes.io/docs/reference/glossary/#term-spec,"tags: architecture, fundamental"
StatefulSet,"Manages the deployment and scaling of a set of Pods , and provides guarantees about the ordering and uniqueness of these Pods.

Like a Deployment , a StatefulSet manages Pods that are based on an identical container spec. Unlike a Deployment, a StatefulSet maintains a sticky identity for each of its Pods. These pods are created from the same spec, but are not interchangeable: each has a persistent identifier that it maintains across any rescheduling. If you want to use storage volumes to provide persistence for your workload, you can use a StatefulSet as part of the solution. Although individual Pods in a StatefulSet are susceptible to failure, the persistent Pod identifiers make it easier to match existing volumes to the new Pods that replace any that have failed.",https://kubernetes.io/docs/reference/glossary/#term-statefulset,"tags: core-object, fundamental, storage, workload"
Static Pod,"A pod managed directly by the kubelet daemon on a specific node,

without the API server observing it. Static Pods do not support ephemeral containers .",https://kubernetes.io/docs/reference/glossary/#term-static-pod,tags: fundamental
Storage Class,"A StorageClass provides a way for administrators to describe different available storage types.

StorageClasses can map to quality-of-service levels, backup policies, or to arbitrary policies determined by cluster administrators. Each StorageClass contains the fields provisioner , parameters , and reclaimPolicy , which are used when a Persistent Volume belonging to the class needs to be dynamically provisioned. Users can request a particular class using the name of a StorageClass object.",https://kubernetes.io/docs/reference/glossary/#term-storageclass,"tags: core-object, storage"
Subject Alternative Name,"Subject Alternative Name is an X.509 certificate extension that allows identities to be bound to the subject of the certificate.

The standard defines identities represented as an email address, a DNS name, an IP address or a Uniform Resource Identifier (URI).",https://kubernetes.io/docs/reference/glossary/#term-san,tags: security
sysctl,"sysctl is a semi-standardized interface for reading or changing the attributes of the running Unix kernel.

On Unix-like systems, sysctl is both the name of the tool that administrators use to view and modify these settings, and also the system call that the tool uses. Container runtimes and network plugins may rely on sysctl values being set a certain way.",https://kubernetes.io/docs/reference/glossary/#term-sysctl,tags: tool
Taint,"A core object consisting of three required properties: key, value, and effect. Taints prevent the scheduling of Pods on nodes or node groups.

Taints and tolerations work together to ensure that pods are not scheduled onto inappropriate nodes. One or more taints are applied to a node. A node should only schedule a Pod with the matching tolerations for the configured taints.",https://kubernetes.io/docs/reference/glossary/#term-taint,tags: fundamental
Toleration,"A core object consisting of three required properties: key, value, and effect. Tolerations enable the scheduling of pods on nodes or node groups that have matching taints .

Tolerations and taints work together to ensure that pods are not scheduled onto inappropriate nodes. One or more tolerations are applied to a pod . A toleration indicates that the pod is allowed (but not required) to be scheduled on nodes or node groups with matching taints .",https://kubernetes.io/docs/reference/glossary/#term-toleration,"tags: core-object, fundamental"
UID,"A Kubernetes systems-generated string to uniquely identify objects.

Every object created over the whole lifetime of a Kubernetes cluster has a distinct UID. It is intended to distinguish between historical occurrences of similar entities.",https://kubernetes.io/docs/reference/glossary/#term-uid,tags: fundamental
Upstream (disambiguation),"May refer to: core Kubernetes or the source repo from which a repo was forked.

In the Kubernetes Community : Conversations often use upstream to mean the core Kubernetes codebase, which the general ecosystem, other code, or third-party tools rely upon. For example, community members may suggest that a feature is moved upstream so that it is in the core codebase instead of in a plugin or third-party tool. In GitHub or git : The convention is to refer to a source repo as upstream , whereas the forked repo is considered downstream .",https://kubernetes.io/docs/reference/glossary/#term-upstream,tags: community
user namespace,"A kernel feature to emulate root. Used for ""rootless containers"".

User namespaces are a Linux kernel feature that allows a non-root user to emulate superuser (""root"") privileges, for example in order to run containers without being a superuser outside the container. User namespace is effective for mitigating damage of potential container break-out attacks. In the context of user namespaces, the namespace is a Linux kernel feature, and not a namespace in the Kubernetes sense of the term.",https://kubernetes.io/docs/reference/glossary/#term-userns,tags: security
Volume,"A directory containing data, accessible to the containers in a Pod .

A Kubernetes volume lives as long as the Pod that encloses it. Consequently, a volume outlives any containers that run within the Pod, and data in the volume is preserved across container restarts. See storage for more information.",https://kubernetes.io/docs/reference/glossary/#term-volume,tags: fundamental
Volume Plugin,"A Volume Plugin enables integration of storage within a Pod .

A Volume Plugin lets you attach and mount storage volumes for use by a Pod . Volume plugins can be in tree or out of tree . In tree plugins are part of the Kubernetes code repository and follow its release cycle. Out of tree plugins are developed independently.",https://kubernetes.io/docs/reference/glossary/#term-volumeplugin,tags: storage
Watch,"A verb that is used to track changes to an object in Kubernetes as a stream. It is used for the efficient detection of changes.

A verb that is used to track changes to an object in Kubernetes as a stream. Watches allow efficient detection of changes; for example, a controller that needs to know whenever a ConfigMap has changed can use a watch rather than polling. See Efficient Detection of Changes in API Concepts for more information.",https://kubernetes.io/docs/reference/glossary/#term-watch,"tags: API, fundamental"
WG (working group),"Facilitates the discussion and/or implementation of a short-lived, narrow, or decoupled project for a committee, SIG , or cross-SIG effort.

Working groups are a way of organizing people to accomplish a discrete task. For more information, see the kubernetes/community repo and the current list of SIGs and working groups .",https://kubernetes.io/docs/reference/glossary/#term-wg,tags: community
Workload,"A workload is an application running on Kubernetes.

Various core objects that represent different types or parts of a workload include the DaemonSet, Deployment, Job, ReplicaSet, and StatefulSet objects. For example, a workload that has a web server and a database might run the database in one StatefulSet and the web server in a Deployment .",https://kubernetes.io/docs/reference/glossary/#term-workload,tags: fundamental
